chembl_id,pref_name,max_phase,smiles,inchi_key_x,ID,SMILES,drug_status,chembl_smiles,inchi_key_y
CHEMBL65067,DOFEQUIDAR,2,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1,KLWUUPVJTLHYIM-UHFFFAOYSA-N,DB14067,OC(C[NH+]1CCN(CC1)C(=O)C(c1ccccc1)c1ccccc1)COc1cccc2c1cccn2,Phase 2,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1,KLWUUPVJTLHYIM-UHFFFAOYSA-N
CHEMBL651,METHADONE,4,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,USSIQXCVUWKGNF-UHFFFAOYSA-N,DB00333,CCC(=O)C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C,APPROVED - Phase 4,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,USSIQXCVUWKGNF-UHFFFAOYSA-N
CHEMBL652,FLECAINIDE,4,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N,DB01195,O=C(c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)NCC1CCCC[NH2+]1,APPROVED - Phase 4,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N
CHEMBL654,MIRTAZAPINE,4,CN1CCN2c3ncccc3Cc3ccccc3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N,DB00370,C[NH+]1CCN2C(C1)c1ccccc1Cc1c2nccc1,APPROVED - Phase 4,CN1CCN2c3ncccc3Cc3ccccc3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N
CHEMBL655,MIDAZOLAM,4,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N,DB00683,Clc1ccc2-n3c(CN=C(c2c1)c1ccccc1F)cnc3C,APPROVED - Phase 4,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N
CHEMBL656,OXYCODONE,4,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,BRUQQQPBMZOVGD-XFKAJCMBSA-N,DB00497,COc1ccc2c3c1O[C@@H]1[C@@]43CC[NH+]([C@H](C2)[C@]4(O)CCC1=O)C,APPROVED - Phase 4,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,BRUQQQPBMZOVGD-XFKAJCMBSA-N
CHEMBL657,DIPHENHYDRAMINE,4,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,DB01075,C[NH+](CCOC(c1ccccc1)c1ccccc1)C,APPROVED - Phase 4,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N
CHEMBL65717,MEPINDOLOL,2,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,NXWGWUVGUSFQJC-UHFFFAOYSA-N,DB13530,OC(COc1cccc2c1cc([nH]2)C)C[NH2+]C(C)C,Phase 2,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,NXWGWUVGUSFQJC-UHFFFAOYSA-N
CHEMBL65794,CEFPIROME,2,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,DKOQGJHPHLTOJR-WHRDSVKCSA-N,DB13682,CO/N=C(\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])C[n+]1cccc2c1CCC2)/c1csc(n1)N,Phase 2,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,DKOQGJHPHLTOJR-WHRDSVKCSA-N
CHEMBL658,SUFENTANIL,4,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,GGCSSNBKKAUURC-UHFFFAOYSA-N,DB00708,COCC1(CC[NH+](CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,APPROVED - Phase 4,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,GGCSSNBKKAUURC-UHFFFAOYSA-N
CHEMBL659,GALANTAMINE,4,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,ASUTZQLVASHGKV-JDFRZJQESA-N,DB00674,COc1ccc2c3c1O[C@@H]1[C@@]3(CC[NH+](C2)C)C=C[C@@H](C1)O,APPROVED - Phase 4,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,ASUTZQLVASHGKV-JDFRZJQESA-N
CHEMBL660,AMANTADINE,4,NC12CC3CC(CC(C3)C1)C2,DKNWSYNQZKUICI-UHFFFAOYSA-N,DB00915,[NH3+]C12CC3CC(C2)CC(C1)C3,APPROVED - Phase 4,NC12CC3CC(CC(C3)C1)C2,DKNWSYNQZKUICI-UHFFFAOYSA-N
CHEMBL6607,BROLAMFETAMINE,2,COc1cc(CC(C)N)c(OC)cc1Br,FXMWUTGUCAKGQL-UHFFFAOYSA-N,DB01484,COc1cc(Br)c(cc1CC([NH3+])C)OC,Phase 2,COc1cc(CC(C)N)c(OC)cc1Br,FXMWUTGUCAKGQL-UHFFFAOYSA-N
CHEMBL66092,LAQUINIMOD,3,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,GKWPCEFFIHSJOE-UHFFFAOYSA-N,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(c1=O)C)c1ccccc1,Phase 3,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,GKWPCEFFIHSJOE-UHFFFAOYSA-N
CHEMBL661,ALPRAZOLAM,4,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,DB00404,Clc1ccc2-n3c(CN=C(c2c1)c1ccccc1)nnc3C,APPROVED - Phase 4,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N
CHEMBL66115,DOXECITINE,2,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,DB02594,OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(nc1=O)N,Phase 2,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N
CHEMBL6622,ISOSORBIDE DINITRATE,4,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],MOYKHGMNXAOIAT-JGWLITMVSA-N,DB00883,[O-]/[N+](=[O-]/[C@H]1CO[C@H]2[C@@H]1OC[C@H]2/[O-]=[N+](=O)\[O-])=O,APPROVED - Phase 4,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],MOYKHGMNXAOIAT-JGWLITMVSA-N
CHEMBL666,FOSCARNET,4,O=C(O)P(=O)(O)O,ZJAOAACCNHFJAH-UHFFFAOYSA-N,DB00529,[O-]C(=O)P(=O)([O-])[O-],APPROVED - Phase 4,O=C(O)P(=O)(O)O,ZJAOAACCNHFJAH-UHFFFAOYSA-N
CHEMBL667,ACETYLCHOLINE,4,CC(=O)OCC[N+](C)(C)C,OIPILFWXSMYKGL-UHFFFAOYSA-N,DB03128,CC(=O)OCC[N+](C)(C)C,APPROVED - Phase 4,CC(=O)OCC[N+](C)(C)C,OIPILFWXSMYKGL-UHFFFAOYSA-N
CHEMBL668,PROTRIPTYLINE,4,CNCCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA-UHFFFAOYSA-N,DB00344,C[NH2+]CCCC1c2ccccc2C=Cc2c1cccc2,APPROVED - Phase 4,CNCCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA-UHFFFAOYSA-N
CHEMBL669,CYCLOBENZAPRINE,4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N,DB00924,C[NH+](CC/C=C/1\c2ccccc2C=Cc2c1cccc2)C,APPROVED - Phase 4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N
CHEMBL671,THIOTEPA,4,S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N,DB04572,S=P(N1CC1)(N1CC1)N1CC1,APPROVED - Phase 4,S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N
CHEMBL672,FENOFIBRATE,4,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N,DB01039,CC(OC(=O)C(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C)C,APPROVED - Phase 4,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N
CHEMBL67279,TALABOSTAT,3,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,FKCMADOPPWWGNZ-YUMQZZPRSA-N,DB06182,CC([C@@H](C(=O)N1CCC[C@H]1B(O)O)[NH3+])C,Phase 3,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,FKCMADOPPWWGNZ-YUMQZZPRSA-N
CHEMBL673,PARGYLINE,4,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N,DB01626,C#CC[NH+](Cc1ccccc1)C,APPROVED - Phase 4,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N
CHEMBL6731,TENAMFETAMINE,2,CC(N)Cc1ccc2c(c1)OCO2,NGBBVGZWCFBOGO-UHFFFAOYSA-N,DB01509,CC(Cc1ccc2c(c1)OCO2)[NH3+],Phase 2,CC(N)Cc1ccc2c(c1)OCO2,NGBBVGZWCFBOGO-UHFFFAOYSA-N
CHEMBL677,LEVONORDEFRIN,4,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,GEFQWZLICWMTKF-CDUCUWFYSA-N,DB06707,O[C@H](c1ccc(c(c1)O)O)[C@@H]([NH3+])C,APPROVED - Phase 4,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,GEFQWZLICWMTKF-CDUCUWFYSA-N
CHEMBL67776,PAQUINIMOD,2,CCc1cccc2c1c(O)c(C(=O)N(CC)c1ccccc1)c(=O)n2C,DIKSYHCCYVYKRO-UHFFFAOYSA-N,DB13118,CCN(C(=O)c1c(O)c2c(CC)cccc2n(c1=O)C)c1ccccc1,Phase 2,CCc1cccc2c1c(O)c(C(=O)N(CC)c1ccccc1)c(=O)n2C,DIKSYHCCYVYKRO-UHFFFAOYSA-N
CHEMBL679,EPINEPHRINE,4,CNC[C@H](O)c1ccc(O)c(O)c1,UCTWMZQNUQWSLP-VIFPVBQESA-N,DB00668,C[NH2+]C[C@@H](c1ccc(c(c1)O)O)O,APPROVED - Phase 4,CNC[C@H](O)c1ccc(O)c(O)c1,UCTWMZQNUQWSLP-VIFPVBQESA-N
CHEMBL680,CEFACLOR ANHYDROUS,4,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,QYIYFLOTGYLRGG-GPCCPHFNSA-N,DB00833,[NH3+][C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])Cl,APPROVED - Phase 4,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,QYIYFLOTGYLRGG-GPCCPHFNSA-N
CHEMBL68055,ACOLBIFENE,3,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,DUYNJNWVGIWJRI-LJAQVGFWSA-N,DB16080,Oc1ccc2c(c1)O[C@H](C(=C2C)c1ccc(cc1)O)c1ccc(cc1)OCC[NH+]1CCCCC1,Phase 3,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,DUYNJNWVGIWJRI-LJAQVGFWSA-N
CHEMBL681,ETOMIDATE,4,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,NPUKDXXFDDZOKR-LLVKDONJSA-N,DB00292,CCOC(=O)c1cncn1[C@@H](c1ccccc1)C,APPROVED - Phase 4,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,NPUKDXXFDDZOKR-LLVKDONJSA-N
CHEMBL68117,VOSAROXIN,3,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,XZAFZXJXZHRNAQ-STQMWFEESA-N,DB11999,CO[C@H]1CN(C[C@@H]1[NH2+]C)c1ccc2c(n1)n(cc(c2=O)C(=O)[O-])c1nccs1,Phase 3,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,XZAFZXJXZHRNAQ-STQMWFEESA-N
CHEMBL682,AMODIAQUINE,4,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,OVCDSSHSILBFBN-UHFFFAOYSA-N,DB00613,CC[NH+](Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC,APPROVED - Phase 4,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,OVCDSSHSILBFBN-UHFFFAOYSA-N
CHEMBL684,DIETHYLCARBAMAZINE,4,CCN(CC)C(=O)N1CCN(C)CC1,RCKMWOKWVGPNJF-UHFFFAOYSA-N,DB00711,CCN(C(=O)N1CC[NH+](CC1)C)CC,APPROVED - Phase 4,CCN(CC)C(=O)N1CCN(C)CC1,RCKMWOKWVGPNJF-UHFFFAOYSA-N
CHEMBL685,MEBENDAZOLE,4,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N,DB00643,COC(=O)Nc1nc2c([nH]1)cc(cc2)C(=O)c1ccccc1,APPROVED - Phase 4,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N
CHEMBL686,MEFENAMIC ACID,4,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,DB00784,[O-]C(=O)c1ccccc1Nc1cccc(c1C)C,APPROVED - Phase 4,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N
CHEMBL689,MANNITOL,4,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-KVTDHHQDSA-N,DB00742,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,APPROVED - Phase 4,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-KVTDHHQDSA-N
CHEMBL691,ETHINYL ESTRADIOL,4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,BFPYWIDHMRZLRN-SLHNCBLASA-N,DB00977,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O,APPROVED - Phase 4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,BFPYWIDHMRZLRN-SLHNCBLASA-N
CHEMBL69308,PELUBIPROFEN,3,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,AUZUGWXLBGZUPP-GXDHUFHOSA-N,DB12150,[O-]C(=O)C(c1ccc(cc1)/C=C/1\CCCCC1=O)C,Phase 3,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,AUZUGWXLBGZUPP-GXDHUFHOSA-N
CHEMBL695,TRIMETHADIONE,4,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N,DB00347,O=C1OC(C(=O)N1C)(C)C,APPROVED - Phase 4,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N
CHEMBL696,ETHOSUXIMIDE,4,CCC1(C)CC(=O)NC1=O,HAPOVYFOVVWLRS-UHFFFAOYSA-N,DB00593,CC1(CC)CC(=O)NC1=O,APPROVED - Phase 4,CCC1(C)CC(=O)NC1=O,HAPOVYFOVVWLRS-UHFFFAOYSA-N
CHEMBL6966,VERAPAMIL,4,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,DB00661,COc1ccc(cc1OC)CC[NH+](CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,APPROVED - Phase 4,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N
CHEMBL697,METHSUXIMIDE,4,CN1C(=O)CC(C)(c2ccccc2)C1=O,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,DB05246,CN1C(=O)CC(C1=O)(C)c1ccccc1,APPROVED - Phase 4,CN1C(=O)CC(C)(c2ccccc2)C1=O,AJXPJJZHWIXJCJ-UHFFFAOYSA-N
CHEMBL698,TETRACAINE,4,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,GKCBAIGFKIBETG-UHFFFAOYSA-N,DB09085,CCCCNc1ccc(cc1)C(=O)OCC[NH+](C)C,APPROVED - Phase 4,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,GKCBAIGFKIBETG-UHFFFAOYSA-N
CHEMBL6995,PRACTOLOL,4,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N,DB01297,OC(COc1ccc(cc1)NC(=O)C)C[NH2+]C(C)C,APPROVED - Phase 4,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N
CHEMBL69998,FIROCOXIB,2,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,FULAPETWGIGNMT-UHFFFAOYSA-N,DB09217,O=C1OC(C(=C1OCC1CC1)c1ccc(cc1)S(=O)(=O)C)(C)C,Phase 2,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,FULAPETWGIGNMT-UHFFFAOYSA-N
CHEMBL70,MORPHINE,4,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,DB00295,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2[NH+](CC3)C)ccc1O,APPROVED - Phase 4,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N
CHEMBL700,SULFAPYRIDINE,4,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK-UHFFFAOYSA-N,DB00891,Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,APPROVED - Phase 4,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK-UHFFFAOYSA-N
CHEMBL7002,CIGLITAZONE,2,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,YZFWTZACSRHJQD-UHFFFAOYSA-N,DB09201,O=C1NC(=O)C(S1)Cc1ccc(cc1)OCC1(C)CCCCC1,Phase 2,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,YZFWTZACSRHJQD-UHFFFAOYSA-N
CHEMBL70046,SORIVUDINE,4,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,GCQYYIHYQMVWLT-HQNLTJAPSA-N,DB11998,Br/C=C/c1cn(c(=O)[nH]c1=O)[C@@H]1O[C@@H]([C@H]([C@@H]1O)O)CO,APPROVED - Phase 4,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,GCQYYIHYQMVWLT-HQNLTJAPSA-N
CHEMBL701,BACLOFEN,4,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,DB00181,[NH3+]CC(c1ccc(cc1)Cl)CC(=O)[O-],APPROVED - Phase 4,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N
CHEMBL7010,FENCAMFAMIN,2,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N,DB01463,CC[NH2+]C1C2CCC(C1c1ccccc1)C2,Phase 2,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N
CHEMBL70246,ACEFYLLINE,2,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,HCYFGRCYSCXKNQ-UHFFFAOYSA-N,DB13573,[O-]C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Phase 2,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,HCYFGRCYSCXKNQ-UHFFFAOYSA-N
CHEMBL703,SUXAMETHONIUM,4,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI-UHFFFAOYSA-N,DB00202,O=C(OCC[N+](C)(C)C)CCC(=O)OCC[N+](C)(C)C,APPROVED - Phase 4,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI-UHFFFAOYSA-N
CHEMBL70352,BENACTYZINE,2,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,IVQOFBKHQCTVQV-UHFFFAOYSA-N,DB09023,CC[NH+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,Phase 2,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,IVQOFBKHQCTVQV-UHFFFAOYSA-N
CHEMBL704,MESALAMINE,4,Nc1ccc(O)c(C(=O)O)c1,KBOPZPXVLCULAV-UHFFFAOYSA-N,DB00244,Nc1ccc(c(c1)C(=O)[O-])O,APPROVED - Phase 4,Nc1ccc(O)c(C(=O)O)c1,KBOPZPXVLCULAV-UHFFFAOYSA-N
CHEMBL70418,CLOBAZAM,4,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CXOXHMZGEKVPMT-UHFFFAOYSA-N,DB00349,Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1,APPROVED - Phase 4,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CXOXHMZGEKVPMT-UHFFFAOYSA-N
CHEMBL706,CETYL ALCOHOL,4,CCCCCCCCCCCCCCCCO,BXWNKGSJHAJOGX-UHFFFAOYSA-N,DB09494,CCCCCCCCCCCCCCCCO,APPROVED - Phase 4,CCCCCCCCCCCCCCCCO,BXWNKGSJHAJOGX-UHFFFAOYSA-N
CHEMBL70663,DAPIVIRINE,3,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,ILAYIAGXTHKHNT-UHFFFAOYSA-N,DB08639,N#Cc1ccc(cc1)Nc1nccc(n1)Nc1c(C)cc(cc1C)C,Phase 3,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,ILAYIAGXTHKHNT-UHFFFAOYSA-N
CHEMBL707,DOXAZOSIN,4,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,DB00590,COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,APPROVED - Phase 4,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,RUZYUOTYCVRMRZ-UHFFFAOYSA-N
CHEMBL708,ZIPRASIDONE,4,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,MVWVFYHBGMAFLY-UHFFFAOYSA-N,DB00246,O=C1Nc2c(C1)cc(c(c2)Cl)CC[NH+]1CCN(CC1)c1nsc2c1cccc2,APPROVED - Phase 4,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,MVWVFYHBGMAFLY-UHFFFAOYSA-N
CHEMBL709,ALFUZOSIN,4,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,WNMJYKCGWZFFKR-UHFFFAOYSA-N,DB00346,COc1cc2nc(nc(c2cc1OC)N)N(CCCNC(=O)C1CCCO1)C,APPROVED - Phase 4,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,WNMJYKCGWZFFKR-UHFFFAOYSA-N
CHEMBL70927,DEFERIPRONE,4,Cc1c(O)c(=O)ccn1C,TZXKOCQBRNJULO-UHFFFAOYSA-N,DB08826,Cn1ccc(=O)c(c1C)O,APPROVED - Phase 4,Cc1c(O)c(=O)ccn1C,TZXKOCQBRNJULO-UHFFFAOYSA-N
CHEMBL70971,CARBENDAZIM,1,COC(=O)Nc1nc2ccccc2[nH]1,TWFZGCMQGLPBSX-UHFFFAOYSA-N,DB13009,COC(=O)Nc1nc2c([nH]1)cccc2,Phase 1,COC(=O)Nc1nc2ccccc2[nH]1,TWFZGCMQGLPBSX-UHFFFAOYSA-N
CHEMBL70972,SERATRODAST,4,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,ZBVKEHDGYSLCCC-UHFFFAOYSA-N,DB06739,[O-]C(=O)CCCCCC(C1=C(C)C(=O)C(=C(C1=O)C)C)c1ccccc1,APPROVED - Phase 4,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,ZBVKEHDGYSLCCC-UHFFFAOYSA-N
CHEMBL71,CHLORPROMAZINE,4,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,DB00477,C[NH+](CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C,APPROVED - Phase 4,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N
